filename	task	run	session	size_bytes	acq_time	notes
eeg/sub-10508_task-AVSRT_run-01_eeg.bdf	AVSRT	01	n/a	25472000	n/a	n/a
eeg/sub-10508_task-AVSRT_run-02_eeg.bdf	AVSRT	02	n/a	98355200	n/a	n/a
eeg/sub-10508_task-FAST_run-01_eeg.bdf	FAST	01	n/a	102728192	n/a	n/a
