onset	duration	trial_type	value	sample
30.814453125	0.0	Response_button	100	15777
76.32421875	0.0	Response_button	100	39078
98.453125	0.0	Non_Illusory_contours	21	50408
99.41796875	0.0	Non_Illusory_contours	21	50902
100.734375	0.0	Non_Illusory_contours	21	51576
101.716796875	0.0	Non_Illusory_contours	21	52079
102.93359375	0.0	Illusory_contours	20	52702
104.150390625	0.0	Non_Illusory_contours	21	53325
105.232421875	0.0	Illusory_contours	20	53879
106.599609375	0.0	Dot_flip	77	54579
107.16796875	0.0	Response_button	100	54870
107.298828125	0.0	Non_Illusory_contours	21	54937
108.380859375	0.0	Illusory_contours	20	55491
108.6875	0.0	Response_button	100	55648
109.71484375	0.0	Dot_flip	77	56174
110.15234375	0.0	Response_button	100	56398
110.4140625	0.0	Illusory_contours	20	56532
111.447265625	0.0	Non_Illusory_contours	21	57061
112.796875	0.0	Illusory_contours	20	57752
113.845703125	0.0	Non_Illusory_contours	21	58289
115.26171875	0.0	Non_Illusory_contours	21	59014
116.64453125	0.0	Non_Illusory_contours	21	59722
117.9453125	0.0	Dot_flip	77	60388
118.255859375	0.0	Response_button	100	60547
118.64453125	0.0	Illusory_contours	20	60746
119.677734375	0.0	Non_Illusory_contours	21	61275
121.126953125	0.0	Illusory_contours	20	62017
122.126953125	0.0	Illusory_contours	20	62529
123.4921875	0.0	Illusory_contours	20	63228
124.69140625	0.0	Illusory_contours	20	63842
125.625	0.0	Illusory_contours	20	64320
126.923828125	0.0	Illusory_contours	20	64985
128.0078125	0.0	Dot_flip	77	65540
128.400390625	0.0	Response_button	100	65741
128.70703125	0.0	Illusory_contours	20	65898
129.70703125	0.0	Illusory_contours	20	66410
131.15625	0.0	Non_Illusory_contours	21	67152
132.138671875	0.0	Dot_flip	77	67655
132.560546875	0.0	Response_button	100	67871
132.837890625	0.0	Illusory_contours	20	68013
133.87109375	0.0	Non_Illusory_contours	21	68542
135.25390625	0.0	Non_Illusory_contours	21	69250
135.48046875	0.0	Response_button	100	69366
135.943359375	0.0	Response_button	100	69603
136.302734375	0.0	Response_button	100	69787
136.486328125	0.0	Illusory_contours	20	69881
136.65625	0.0	Response_button	100	69968
137.072265625	0.0	Response_button	100	70181
137.462890625	0.0	Response_button	100	70381
137.986328125	0.0	Dot_flip	77	70649
138.685546875	0.0	Non_Illusory_contours	21	71007
138.7109375	0.0	Response_button	100	71020
139.619140625	0.0	Non_Illusory_contours	21	71485
139.6484375	0.0	Response_button	100	71500
140.455078125	0.0	Response_button	100	71913
141.03515625	0.0	Non_Illusory_contours	21	72210
141.248046875	0.0	Response_button	100	72319
141.984375	0.0	Response_button	100	72696
142.318359375	0.0	Illusory_contours	20	72867
142.83203125	0.0	Response_button	100	73130
143.6484375	0.0	Response_button	100	73548
143.80078125	0.0	Non_Illusory_contours	21	73626
144.49609375	0.0	Response_button	100	73982
144.951171875	0.0	Illusory_contours	20	74215
145.0078125	0.0	Response_button	100	74244
145.54296875	0.0	Response_button	100	74518
145.919921875	0.0	Response_button	100	74711
145.982421875	0.0	Non_Illusory_contours	21	74743
146.439453125	0.0	Response_button	100	74977
146.935546875	0.0	Response_button	100	75231
147.3359375	0.0	Response_button	100	75436
147.431640625	0.0	Non_Illusory_contours	21	75485
147.6640625	0.0	Response_button	100	75604
148.056640625	0.0	Response_button	100	75805
148.82421875	0.0	Response_button	100	76198
148.865234375	0.0	Dot_flip	77	76219
149.119140625	0.0	Response_button	100	76349
149.375	0.0	Response_button	100	76480
149.564453125	0.0	Non_Illusory_contours	21	76577
149.6875	0.0	Response_button	100	76640
149.9765625	0.0	Response_button	100	76788
150.19921875	0.0	Response_button	100	76902
150.47265625	0.0	Response_button	100	77042
150.71484375	0.0	Illusory_contours	20	77166
150.744140625	0.0	Response_button	100	77181
151.0234375	0.0	Response_button	100	77324
151.279296875	0.0	Response_button	100	77455
151.763671875	0.0	Non_Illusory_contours	21	77703
152.697265625	0.0	Non_Illusory_contours	21	78181
154.1796875	0.0	Illusory_contours	20	78940
155.61328125	0.0	Non_Illusory_contours	21	79674
156.794921875	0.0	Non_Illusory_contours	21	80279
158.244140625	0.0	Illusory_contours	20	81021
159.51171875	0.0	Dot_flip	77	81670
160.2109375	0.0	Non_Illusory_contours	21	82028
160.271484375	0.0	Response_button	100	82059
161.41015625	0.0	Non_Illusory_contours	21	82642
162.67578125	0.0	Non_Illusory_contours	21	83290
164.15234375	0.0	Pause	199	84046
168.255859375	0.0	Dot_flip	77	86147
168.95703125	0.0	Illusory_contours	20	86506
169.888671875	0.0	Non_Illusory_contours	21	86983
171.171875	0.0	Illusory_contours	20	87640
172.255859375	0.0	Non_Illusory_contours	21	88195
173.587890625	0.0	Non_Illusory_contours	21	88877
174.654296875	0.0	Non_Illusory_contours	21	89423
175.62109375	0.0	Dot_flip	77	89918
175.943359375	0.0	Response_button	100	90083
176.3203125	0.0	Non_Illusory_contours	21	90276
177.369140625	0.0	Illusory_contours	20	90813
178.5859375	0.0	Illusory_contours	20	91436
179.935546875	0.0	Dot_flip	77	92127
180.447265625	0.0	Response_button	100	92389
180.634765625	0.0	Illusory_contours	20	92485
181.900390625	0.0	Illusory_contours	20	93133
183.30078125	0.0	Illusory_contours	20	93850
184.349609375	0.0	Illusory_contours	20	94387
185.548828125	0.0	Dot_flip	77	95001
186.03125	0.0	Response_button	100	95248
186.25	0.0	Illusory_contours	20	95360
187.181640625	0.0	Non_Illusory_contours	21	95837
188.1328125	0.0	Dot_flip	77	96324
188.607421875	0.0	Response_button	100	96567
188.83203125	0.0	Illusory_contours	20	96682
190.064453125	0.0	Illusory_contours	20	97313
191.03125	0.0	Non_Illusory_contours	21	97808
192.1796875	0.0	Illusory_contours	20	98396
193.279296875	0.0	Dot_flip	77	98959
193.712890625	0.0	Response_button	100	99181
193.98046875	0.0	Illusory_contours	20	99318
194.9296875	0.0	Illusory_contours	20	99804
196.4453125	0.0	Dot_flip	77	100580
196.9609375	0.0	Response_button	100	100844
197.14453125	0.0	Non_Illusory_contours	21	100938
198.66015625	0.0	Illusory_contours	20	101714
199.611328125	0.0	Non_Illusory_contours	21	102201
200.9609375	0.0	Dot_flip	77	102892
201.3515625	0.0	Response_button	100	103092
201.66015625	0.0	Illusory_contours	20	103250
203.125	0.0	Illusory_contours	20	104000
204.609375	0.0	Dot_flip	77	104760
205.263671875	0.0	Response_button	100	105095
205.30859375	0.0	Non_Illusory_contours	21	105118
206.640625	0.0	Non_Illusory_contours	21	105800
207.12890625	0.0	Response_button	100	106050
208.041015625	0.0	Illusory_contours	20	106517
209.423828125	0.0	Non_Illusory_contours	21	107225
210.873046875	0.0	Illusory_contours	20	107967
212.205078125	0.0	Non_Illusory_contours	21	108649
212.53515625	0.0	Response_button	100	108818
213.62109375	0.0	Illusory_contours	20	109374
214.705078125	0.0	Dot_flip	77	109929
215.3359375	0.0	Response_button	100	110252
215.404296875	0.0	Illusory_contours	20	110287
216.837890625	0.0	Dot_flip	77	111021
217.537109375	0.0	Non_Illusory_contours	21	111379
218.935546875	0.0	Non_Illusory_contours	21	112095
220.1015625	0.0	Non_Illusory_contours	21	112692
221.03515625	0.0	Illusory_contours	20	113170
222.333984375	0.0	Dot_flip	77	113835
222.625	0.0	Response_button	100	113984
223.03515625	0.0	Illusory_contours	20	114194
224.0	0.0	Non_Illusory_contours	21	114688
225.443359375	0.0	Pause	199	115427
229.564453125	0.0	Illusory_contours	20	117537
230.208984375	0.0	Response_button	100	117867
230.6796875	0.0	Dot_flip	77	118108
231.208984375	0.0	Response_button	100	118379
231.380859375	0.0	Illusory_contours	20	118467
232.513671875	0.0	Illusory_contours	20	119047
233.830078125	0.0	Non_Illusory_contours	21	119721
234.087890625	0.0	Response_button	100	119853
234.828125	0.0	Illusory_contours	20	120232
235.828125	0.0	Illusory_contours	20	120744
236.560546875	0.0	Response_button	100	121119
236.912109375	0.0	Non_Illusory_contours	21	121299
238.294921875	0.0	Dot_flip	77	122007
238.640625	0.0	Response_button	100	122184
238.994140625	0.0	Illusory_contours	20	122365
240.310546875	0.0	Illusory_contours	20	123039
241.275390625	0.0	Non_Illusory_contours	21	123533
242.2421875	0.0	Non_Illusory_contours	21	124028
243.7421875	0.0	Non_Illusory_contours	21	124796
244.9921875	0.0	Illusory_contours	20	125436
246.33984375	0.0	Non_Illusory_contours	21	126126
247.474609375	0.0	Dot_flip	77	126707
247.865234375	0.0	Response_button	100	126907
248.173828125	0.0	Illusory_contours	20	127065
249.5390625	0.0	Non_Illusory_contours	21	127764
250.8046875	0.0	Illusory_contours	20	128412
251.85546875	0.0	Illusory_contours	20	128950
253.12109375	0.0	Illusory_contours	20	129598
254.521484375	0.0	Dot_flip	77	130315
255.0234375	0.0	Response_button	100	130572
255.220703125	0.0	Non_Illusory_contours	21	130673
256.5859375	0.0	Illusory_contours	20	131372
257.8359375	0.0	Non_Illusory_contours	21	132012
258.818359375	0.0	Non_Illusory_contours	21	132515
260.001953125	0.0	Dot_flip	77	133121
260.671875	0.0	Response_button	100	133464
260.701171875	0.0	Illusory_contours	20	133479
262.083984375	0.0	Non_Illusory_contours	21	134187
263.150390625	0.0	Illusory_contours	20	134733
264.6171875	0.0	Non_Illusory_contours	21	135484
266.115234375	0.0	Dot_flip	77	136251
266.80078125	0.0	Response_button	100	136602
266.81640625	0.0	Illusory_contours	20	136610
268.015625	0.0	Non_Illusory_contours	21	137224
269.28125	0.0	Non_Illusory_contours	21	137872
270.763671875	0.0	Illusory_contours	20	138631
271.9140625	0.0	Illusory_contours	20	139220
272.845703125	0.0	Non_Illusory_contours	21	139697
274.1796875	0.0	Dot_flip	77	140380
274.728515625	0.0	Response_button	100	140661
274.87890625	0.0	Non_Illusory_contours	21	140738
276.0625	0.0	Illusory_contours	20	141344
277.029296875	0.0	Illusory_contours	20	141839
278.478515625	0.0	Dot_flip	77	142581
278.984375	0.0	Response_button	100	142840
279.177734375	0.0	Illusory_contours	20	142939
280.52734375	0.0	Illusory_contours	20	143630
281.84375	0.0	Illusory_contours	20	144304
283.04296875	0.0	Non_Illusory_contours	21	144918
284.501953125	0.0	Pause	199	145665
288.607421875	0.0	Dot_flip	77	147767
289.306640625	0.0	Illusory_contours	20	148125
289.361328125	0.0	Response_button	100	148153
290.822265625	0.0	Illusory_contours	20	148901
291.771484375	0.0	Illusory_contours	20	149387
292.888671875	0.0	Non_Illusory_contours	21	149959
294.0546875	0.0	Non_Illusory_contours	21	150556
295.38671875	0.0	Non_Illusory_contours	21	151238
296.3203125	0.0	Illusory_contours	20	151716
297.8203125	0.0	Non_Illusory_contours	21	152484
299.001953125	0.0	Dot_flip	77	153089
299.521484375	0.0	Response_button	100	153355
299.703125	0.0	Non_Illusory_contours	21	153448
301.068359375	0.0	Non_Illusory_contours	21	154147
302.251953125	0.0	Non_Illusory_contours	21	154753
303.251953125	0.0	Non_Illusory_contours	21	155265
304.716796875	0.0	Illusory_contours	20	156015
305.68359375	0.0	Non_Illusory_contours	21	156510
306.767578125	0.0	Illusory_contours	20	157065
307.798828125	0.0	Non_Illusory_contours	21	157593
309.265625	0.0	Dot_flip	77	158344
309.76953125	0.0	Response_button	100	158602
309.96484375	0.0	Non_Illusory_contours	21	158702
311.265625	0.0	Non_Illusory_contours	21	159368
312.197265625	0.0	Illusory_contours	20	159845
313.263671875	0.0	Illusory_contours	20	160391
314.34765625	0.0	Dot_flip	77	160946
315.046875	0.0	Illusory_contours	20	161304
315.056640625	0.0	Response_button	100	161309
316.11328125	0.0	Non_Illusory_contours	21	161850
317.3125	0.0	Illusory_contours	20	162464
318.779296875	0.0	Dot_flip	77	163215
319.478515625	0.0	Illusory_contours	20	163573
319.50390625	0.0	Response_button	100	163586
320.611328125	0.0	Non_Illusory_contours	21	164153
321.978515625	0.0	Non_Illusory_contours	21	164853
323.34375	0.0	Illusory_contours	20	165552
324.7109375	0.0	Illusory_contours	20	166252
325.12890625	0.0	Response_button	100	166466
325.693359375	0.0	Non_Illusory_contours	21	166755
326.693359375	0.0	Dot_flip	77	167267
327.15234375	0.0	Response_button	100	167502
327.392578125	0.0	Illusory_contours	20	167625
328.724609375	0.0	Non_Illusory_contours	21	168307
329.82421875	0.0	Non_Illusory_contours	21	168870
330.908203125	0.0	Non_Illusory_contours	21	169425
