filename	task	run	session	size_bytes	acq_time	notes
eeg/sub-10708_task-FAST_run-01_eeg.bdf	FAST	01	n/a	92076032	n/a	n/a
eeg/sub-10708_task-IC_run-01_eeg.bdf	IC	01	n/a	92076032	n/a	n/a
